labels,tweets
0,mentions call work work forgot apartment glass house sob oh today
0,woop woop beats tried english coursework blimey posting new maybe meet
0,trauma work forgot twitter work forgot showed itotally sleep eyes
0,asked friend comin birthday hope today make marathon spurs latley
0,twat today wow early lol enjoy weekend outside amazing classics bah
0,wasnreally numbing love sorry twitter app worked last take another list quot
1,looking get sparrow balcony work day need get penny work done
1,hey cool tired goodnight thoughtwas tri tired goodnight mari go iron
0,wonky demand animal going need fic unfortunately iv uggs
0,hello thank butdidnt bible camper world early ittrue part wonky
1,marathon rufus britans got onll hours cleaning show today work right
0,sleep calling twitpic venue begood cold amp havelife buds
1,thiis work rest yrs old twitter like pancakes breakfast tight dream
1,finish oreos cut back thanks hun today show crotch grateful
0,rub messaging arenow bucks damn thing taking pictures whenwake
0,ur doin love much leaning towards online even theresomething begood throwdown
1,undone soam cop keeps crashing would let check thank sister
1,greensboro kids zoo new haircut grumpy brunch good even dream
1,king tut kelly f hk bought batteries suchlovely canyon
0,ocd heroes episode anymorejust cansleep itam cost omgfeel quincy
0,mood wooooo sock south butknow making breakfast boudin
1,make cake near lol sorry tonight gonna lahore toon trying
0,winter season ingredients aww good miley cyrus retail butmust hop
0,city great aids world please nowhate cooooold advice fuck fuck
1,sympathies female cincinnati accountant head home fun blanket sick wants
1,kg donworry wont able im boredd morning twitterers twitter itlike giants lost
1,amp oates yesh app car ride follow btw work absolutely gahh im
1,walked url tried picture sleep forever skippy getting asses hadgood day
0,car got originals format tshirt probably wonbe fyi wonder
1,whether goodbye ampare going pepperoni rolls today pretty l national
1,crowdsource mate edward cullen tonightall animations sleeping patterns rails
1,keep us really feeling build everything bruises go heels robots end back
1,therestill get ass mayb butcher weeks ur going trying figure
1,itbeen dream abt looooove cocaine bees danger curtains
1,quot site new ones gonna say whenmove followall streak check fb
0,pox go today geez ko ofw skiing almost made
1,cover appreciate help isad yesterday feel iup sleeping people follow part time
1,chelsea lately packaging makes life good looks jungle ya get ass
0,renters get serious morning sleepy andll see hannah nicely murphy
1,drunk literal parky animal products mood freckles teeth
1,died today go bye party still ucap tour embrace dammit til friday
1,work emails terrible jeremy coaster ride linksent mejust moro
1,uh itgoing going fast therestill ewwww haiku wharnight unfortunatley
0,relationship day nowm fer goose gotcha tomorrow even itofficial
1,seoes bday party joined twitter summertime ladies ahhm play wow
0,clarinet giants lost begood greed bit bummed dragging work spaz
0,today pretty going fast people today tweeple sounds likegreat driving nuts mainly
0,takingsmall since xmas work forgot itgood titled getting excited lock
1,kutcher distance would try go er hasta waiting anwb earning
0,mood sucks really anti mi im boredd staying late accept
0,worked last want get today pretty went away soo tired gym tomorrow blesses
1,je please answer girlie le sigh canfind friends sf really expensive
1,else spent evening ever heard come handy door eden chirp
0,tempe one soon tomorrow even erica spoon wasnso inhale
0,today make causehave seconds winks know name cold weather needsnew
1,spelling bee movieee likeright wooohooo italy today acting like ideas
0,joined twitter buthave assignment follow cheers lead moment seriously day spring see happens
1,phobia slept hours melt cause time working project hahalove sunset
1,rant flown maybe tomorrow amount food stumbled ideas saturdaycant
0,design added saturday work met great goodnight twitter ita bit trauma thanks welcome
0,love danny super try new haveblessed isn itso cold vou
0,commission auf toast work forgot hopin lollove helikeliving icecream forreason
1,fiona mate fresh air butthinklike see live designated tonite
1,performing teef night twitter iactually lasting twitter really elliptical
1,firebug don missing baby wont go wanna play butm hanging day four
0,buildings someone took bonnie portmore pleaseee feel bad worst day head home
0,made cry deserved go bed get serious pe someone would hip
1,ashton ofw peru bills sisters neglecting great
1,omglove tired bed finds thanks lt homee ifdidnt doknow
0,conference turning let kno updates phone less say least butlot
0,tonight one finished making anxiety thinking heading work later beam socansleep
1,winston flo rida cry every know well earth cell bill frikkin
1,updates haha two followers finally work buttons ward going buy watch house
1,locations fun go long island notbad august hopin msgs
0,ya haha fuck amp give drinking beer buttt splendid included
0,listens fun right see monsters rumours lick everything better yet get
1,people donknow bangkok one crazy train late like itgoing tomorrowwill hence
1,thenll go thenhave always way imac itabout time sway nowm watching
0,cantake anymore holly one kids yoiur blimey see goes stayed bed
1,donput real good isforgot mood would buy read twilight adcoadc
0,todays bridges tours sure go itmy worked last enough diet
1,danger cries grandparents chilling tailgate itnot available pleasant
0,upus cheesy dressed yet wait see thanks support party still til cami
1,play dead head photograph closing hrs therestill month old update itunes
0,please lt home sweet testing twitter totally bummed clean room effective wont stop
0,according day thinks peace quiet celery done going morning sleepy withgood
1,ok morning given baby boo handled springtime earning bored need
0,tomorrow even im gona stunning want sophia cup semi music
1,time machine todaym screwed grocery store uncomfortable tegan early onsaturday caution
1,exploded drupal senior prom tempest pity year giants lost
1,would come hope true untrue websites renters miles away t go
0,outhave writer yesam handled send youmessage ehhh today maybe
1,havegreat morning babs fever broke andcansleep response ihad uplove aside
1,dotwitter alarm lol take always make joined twitter nobodybusiness long itbeen
1,sad faces much still jus always way grumpy morning tuesday new ones
1,bite sadm daywas amount food eyes quot leites crawl
0,almost made itlate fever broke hawaii food work forgot comical good stuff
1,fiction twitter working disabled one first go live lookguess makes even
0,myspace com begood koreans surrounded word gifts totally buying
0,statutory hallelujah chilling read skool peace quiet general play volleyball
1,sun upset creeps ittoo early livefew years cope trying st go bed
1,urge sickk ive read wait next ofw moving moving anyways
0,voting follow btw uninsured go heels donecan pack lunch truth
1,carlos next friday people away find new gordon wasting danger
1,itslittle intiny mental putting new renovate lovely friend metro station
1,old new unexpected go bed moar oh nohope good work tonight though
1,well time one already clients drivin towels sleep forever fanclub
1,thankies abandoning nowshall stayed bed wks lol know havend
1,joined twitter butcher feet macbook call renters kart tonight pm embarked
1,break almost andpizza wonyou ifever didsay prayers go iglad
0,per work family spencer cigarettes tomorrow even netbook much bad
0,lately contacts oj hard times us though soo tired hasdate
0,got nothing aww good jail working week sleeeeeep thatmust worked last
1,toss itv earrings newly jelly photoshop day day
1,vaguely withbook brings itgoing degrees canunderstand softball office today
0,making breakfast ofw new web boom pow post much hope goes listening new
1,wishwere heck new ones latest shenot forbit insmall
1,phone stopped never want tiresome feet wet go heels might go well one
1,work bored first place matches work family twitter see process schedule
0,oh wellalways twitter hacking forcing mean people twas maker latley
0,butdonwant go havelot trendy whole thing temperature gas time zones
0,fromcan whenmove lucy body clock desk work positive mental well said
0,jam tonight gonna hasta ma english coursework againmiss volunteer tons work
0,nothing happened stop thinking love watching tasty hahaha omg recommondation handled
0,umoja expo buynew one kurt starting day cant make play wow wake last
0,waiting meet wonlet checkout new ones brighter side saturday meeting much yet
0,yes mam glad know andm ready blackpool early enough coming today everyone add
1,connor thereso snow today going end outfitters er today tonight gonna
0,offices essexeating lahore loverrr rate sleepin afternoon today lets
0,andnever frikkin asses like get anyone notices moving moving upus
0,uncomfortable doni get breaking comical add cold outside history test
0,get day actually rather teacher people today watching quot best intentions one follower
0,cream time days rain tried failed sounds likegreat mood imma go tonight one
1,night world orve torino initial prepare th far danger
0,wayyy getting paid suicides trying find logjam traffic kisses morning blipfm
0,oj work forgot xp generation harder go heels able
0,literally brain giants lost linksent hair cut doni get done
0,asi love sorry hookie toy tracked stores arenopen imy
0,grove hillbilly chocolate coffee im running isworthy ascould take min
1,quit clean car yesh photoshop home take bah desert
0,ibeing whendo whilem hey thanks acoustic home alone ive read
1,pls share login jee new record got text phobia people going
0,asleep last itbeen renovate invitation ofheadache chunky come handy
1,publicist gi wife lahore trauma ishard uninstalled
0,itrecord day nothing trying eat trauma pass around market nation
0,party im amount food degrassi linksent things waking cloak dr pepper
1,playlists hopem itraining nowwant elliot ginobili bangkok
1,thanks asking isp cruz thinking straight babysitting obligated busy week
0,wifi giants lost typing last weekwas getting groove go bed g mornin
0,took back funky god damn quot comment recs nvidia dayll
0,chocolate cake yep itbeen december point itnot easy crackers sickk
0,balcony staring havegreat night dark circles leaning towards bday movieee
0,muchhate go first bored right ur top shoutout come germany itbeen
0,typing oboy sick go mood cattle amount food latley
0,lol night eye impressive reduced new puppy et al enjoying warm
1,easter well well one coursework shrink without actually much yet badhave
0,ugghhh mixer shouldsay folding atm keep looking birthday party
0,fine tuning danger ok guys loved seeing super nowve postive
0,iswill back england break almost cuddle fierce beats visitors
1,goodmorning chatting lol lol wrestling aftermath clever chickens
1,hadgood night sad amp sob catch lost first wondo cleanmean buy twilight
0,super personable experience well one hahalove listens today kisses
1,canfind friends eggplant didni oral brothers still know wherecan chan
1,ugh im overheard thinklost today feeling andstill imy dogo getting
1,handled chem cut grass even post lookin ward cap wiper
1,started following st year newcastle upfew menew dk wishing someone
1,lotr marathon phone stopped david eric xxx iloveyou coffee time doprocrastinate joined new
1,veggiebacon alltop well one wreck twitter working blah sick beforehand equals
0,saidm dress shopping knights lol wait due may books read head home
1,check fb inch chirpy miracle final tweet tot didnpass
0,wound day braces begood alive well learned tonight gonna discussion
0,hahaam havefun sicky leaking gloomy tall haha hehe
1,g mornin blue game twitter working ofnew cigarette dough tacos dinner
1,wit forgot del mar storms srry go bed hear
1,done today without actually morning twitter g mornin gonna enjoy personality delta
0,finals zac efron spoil luxurious curtains missing baby arm havefun
0,start quot love danny webpage soon though towel curious see play sims
0,gonna happen dayam end though jaffa cakes shabby expecting wonderful things
0,play amp logan calories going good twitter seems domestic goddess butm awake
1,invented center stephen fine tuning wanna see havena great
1,saved morro stuck traffic origin animal officially bin half day
1,drobo buried code ashave itnot raining working week thatdo cell phone
1,nvidia background hosts monday canwait havend salt lake monday canwait
0,personality anything yesterday daily timell still problems behaved day probably
1,haha yes definitely keep got wine sexism studies needsnew dayll
0,drakecorrection sorors andcando coming really grin shoulder los angeles oh yeahthought
0,joined twitter great probs elite welldid aftergood brady
0,wasted quot us favorite song early awake hurts really imbitch chair monday
1,grad night itnever available films moment dogpark living room
1,singapore cell phone suitcase sm omgwant havenhad urban
0,getgood nights timell staying bed thiswill guessshould pain scratches
1,monday canwait enter get enough tonight gonna long night thought urban outfitters
1,like times morning sleep multiply favor isorry bout shit oranges
1,plan hockey nana mic civil civil thenll go
1,presents andneed wrote yesterdaywas permanent attached raining
1,damn danger vicariously focus grass today ground server
1,totally agree t believe sure haha blah sick comp thatthe thing find
1,comfy oh twitter dvds twitter fb company female amdoing office depot
0,joined twitter hacking uplung hellz yeah ward engagement come handy ok im
0,lucky charms kinda creepy read actually making breakfast using plastic knackered tryin
0,starsm havenbeen able im super thinkmight quot another kids bed sway
0,sorrym wonky twist whilewas something eat onm chores yay
1,pantsm hanging worked today home safe mondays usually go see tweeting things start
1,didnt know thanks bad liquor win weekend ok morning queen heck
0,frosty miles away begood woke withheadache going end inhotel lick
1,newcastle show last day th huge quot first nao great catching
0,ran away cold weather tonightall guys itnot easy first final end back
0,thiswill curry grocery store get another game woo game woo thatforgot
0,vampire yet still want say give props language ofw sick damn
0,itonly beenweek get serious work soon cop forgood sounded mark
1,strongly one since cry inside done night amalways work disappear hate coursework
0,tweeting much fake last day cardio soo tired visa woke find
0,essence tomorrowm glad enjoyed feeling like cba linksent love sorry
0,song studying pharm cleaning yard done going buds youhave glorious sunshine
1,global larry couldncome twitter working get dressed woe come handy
1,tweet quot steps eager early went trauma sad time surgery
0,freedom scarlet cute people cleaning grocery iphone headed mate
0,spending last go bed cal day havegood rest thats upsetting yesterdaynews drobo
1,downey maggie drinking coffee inmorning chaos theory died last dolove
1,old would thatexactly forgiven autumn find amp gallery start early
0,phone stopped cookie animal officially guys lt new book cases g mornin
1,asleep rainy wants come sized boo love swim tmr break wish
0,ughm quot fun would proud work forgot happy see isvery lucky translator
0,always way schedule would personality going take cities good always
0,steaks lollove helikeliving today anyone miley cyrus mentions cereal milk works
0,perfectly need new dowish eating delicious cases employees well one
0,telling us wishing best good friends coverage oooooh us much coca cola
0,lol xx heya georgetown luck bats nodont even quot tweet
0,uniforms early morning twitter avatar got viruses sad guys ilooking forfew
0,likebaby th entire story ere soo tired aftergood even enough
1,still alive hasta ma aww thank happy bday heroes episode itbeen moving moving
0,relationship time last newspaper bored help head around start twittering heritage
0,sooooooooo ive read statistics homework maybe itall love danny tiresome gotday
0,gotreally goto day done dokeep itfun g mornin folders
0,cutest things photoshop make cake ur doin dough hacking gettingtwitter
0,itnow spanking hello kitty today boooo future miracle selena
1,bri aww thank forchange happy packing ecstatic tonights gifts
1,energy get documents hadhappy tv penang stores closed relationship
0,go anywhere g mornin cant believe mom coming urg loads stuff havemonth
0,discover mentions easter hiring code prodigy hadreally housework
0,mood come handy thanks hun seconds documents great weather undergrad
0,great though especailly since acting like kinda tired buds itofficial fell hahalove
0,sister sun gone mate voicemail guess yeah uhhh absolutely nothing
1,get hours today pretty happppy flashed fees great today feeling
1,lower tidy fornice repairs layin bed today cloudy poor wee
0,filming posted website little league work tomorrow one yet dream silver
0,one crazy buses andneed get couldnsleep abercrombie live long beats
0,timell work asked figure outway platforms ive read recommendgood im gonna
1,sowas love freedom andstill cansleep buthave still bed people free well twitter
1,youhope skype party still sleep hopefully andm really yesh cable
1,noll installation flames lost cherry blossoms oh please chili powerful
1,happy sleep funny tweets britains twitter working leaning towards guessshould downside
0,onbeautiful saturday really much havinghard time loading hunting g morning intentions
1,maggie hate money havemillion youwanna come wolves promoted good god sleep like
1,quiet without andhave pee ifcould isnfeeling ohio andbad ive read
0,quot real wk said sent sodonhave job boards frm take dog
0,copy oh twitter unloved lives fashion getting one stomach pain
0,hilton head hip hop chiki still love hells flippin mtb
1,us happy withdraw leaning towards world viewing foul yeajust day guess
1,super super miracle killed clients itgoing rain podcasts ooopshadbug butfixed
1,elliptical trainer wer spammers acting like green gables grrr turd
1,untilsaw ou joined twitter crap still home sick cube minutes
1,finally went get serious wouldnhave kiddin oh btw world viewing loverrr
1,laughter geography beats government blog yesterday danger hello world
1,ifchange lick us informed skippy andm sorry mariners someone save
1,feltbit copy quitebit worked last letters yay back farmermarket
1,hilarious surfing web oh twitter maine four days lets see howyou
1,youtube videos conversation nathan sheffield quotll well one watching marley
0,almost done twitter lately cold weather follow facebook character impact stephen fry
1,quot play geology next door another great hard way whatur wish thatwould
0,stink old stuff dedicate tonight gonna chk sort iexcited
1,still really butdonthink lol still rest well shades kids get thing find
0,ifcould dang dudehave game played zip artfire lol seriously
0,chat tonight gonna cute look today lets im aim donecan game going
1,thier okam thathad haddream happy bday ya malaysia
0,dougie morning getting lyk gettingpuppy sticky wish still sowonbe able
0,bizarre per glorious sunshine testjust took old folks iback canwait read
0,thanks forgreat heroes episode havenseen belly amsupposed giants lost bye x
0,tell later last hours hopefuly see infew yesterdaynews buddies high new ones
1,torrents gary badhave meetings host coachellawant go therem
1,blah blah cathedral havena code prodigy todayyy working embed tonight gonna
0,got first outfit wonbe seeing spag bol epic win figured forward tweets
1,donsee blimey beats im done brainbone one doesnget night tonight
1,figure get mt class catching train ughm embrace oh btw today pretty
1,giants lost thatme happy tonight saved gettaxi spencer calls pau
1,chats quot open pistons today pretty non feel bad night ahead
1,idollove good movies itbetter danger party still finally figured pistons
0,frikkin rather home even got tick blimey rang havend
0,mail actully twitter working nowam amp rach early enough itnot without
1,serve found would better flame writers block thanks guys almost dead
1,understand cant tempest change weather lollove helikeliving work super meet friend lawn
1,politics inlittle classic get serious wont let days going fred
0,dnt latest trying wake yesh organised beloved ur profile
1,ward woke really mcdonald gonna finish songs flutter place called
0,istuck watched new storage howm engineering night due bitch im
1,hoping everyone tooam like times scott pins grilling hebeen
0,staring one though go around old girl lets still really tonight gonna
1,wherever elite lahore coming soon work play san francisco sure lol
1,go heels someone made german via buy bread paying woman stops playing
1,looked good epic night thatslot itunes becoming miley cyrus yesh
1,try see style butthink andlive hold back need time movie ever earthquake
1,fun cheers sheon beard butthink pandora champagne early school
1,oakland mans twitterer sequels gp tv live com burned
1,sun would favor pushing daisies decorating lahore itwhile arent
1,yesh game woo sister sennheiser enough pussys youmessage toll
0,deal little puppy admitmlittle sunny weekend today sleepy counted badhave
0,gurl sad bout ugh skool allowed heyyyyy yet still king tut
1,thats thing find sweeties keep trying usually parka stupid
1,stepped know one oh saw donforget read car f sowonbe shedtear
1,bummed thatdonlive pretty interesting iglad didngo oberst relationship nowhave catch
1,ready eat love sorry donforget eatin vou goo godmiss
1,whos lahore howit going health ucap tour squid facts
0,making breakfast itonly beenweek dawn g mornin individual bbq henot going
0,still look peopleknow king tut whatnice tasty parky going anywhere
1,go blue new ones joints dubstep without even sleep watching bed finally
1,take life joined twitter menight plans fell stephen fry happened last utd
1,going anywhere life lol another fun acting like bangkok lahore wishhadcar
1,hi thanks awm bright side duet thing find count summer
1,stalk oneve itwhile fan goin work commuters thingshate
1,haircut grrr ithope dont go kurt stupid work going back
1,bsg someone would died yesterday jack box wish everyone would make must stay
0,days school sure get tonight gonna murray lost beat inside work pad
0,danger follow btw shabby king tut painter never gets canhave
0,cubicle open yet starting get playin muchwas go show start date
0,trying look spending last cba quotwant finish working yet still stayed bed
1,found madden yumm tomorrow goodnight howit go show th july making breakfast
0,busy life next big study hall quot ita thatm tastes like character limit
0,loooong butknow howfeel tonew good well bangkok going meet itonly beenweek
1,daysam kettle brainbone viewty andlittle something eat lose weight
0,everything else aww thanks razr sewing stuck inside enuf direct messages
1,lisp working week butve idea itgorgeous get lucky sister however
1,ward yrs old lol st mmm good pretend shortly birthday presents
0,st birthday class morning britains edmonton glow quot birthday sun right
1,mummy today kick listens work disappear asm free quot ready bed
0,lol kidding mentions world viewing lately suscribe amp see replies funm
1,get serious yesh shud iton agency thats cool cause people
1,sunny amp lookguess itjustgirl ireally really butlike commented giants lost finding
1,today pretty istarving giants lost way work onbeautiful saturday hangout able listen
0,watched movie get serious elected ondate hoping go telling people nuts
0,ofheadache carey maybe home tai marine ascould spring day
0,daniel kandi hates waiting emo lahore sleep eyes fluid stomach flu
1,didnknow well got folk joy king tut disappearing thinking much
0,hands electorate easily make wired lunch back discs stop sleep socan
1,grrr din ugghh ughm reason get pools sports
1,whip isnice parcel pc fornice awesome weekend cute puppy
0,sad vacation commuters stink begood hmm im fusion totally get
1,amount food stuff like therejust whatur asthma makes want drobo
0,lick make wanna mood quot iiit suchsunny poppin allowed
1,thatso cute leaning towards yesh new ones thing find donut andwant go
0,like something thatall class feeling twitter working stayed bed sad even without actually
0,kade trey interview tooooo going fast whatnice slightly bored watching quot
1,twin salty morninghope read little good dreams alert watched movie
1,bout u dotwitter whym closer sure come like something bed long
1,ewww count bit taken got ofw oh good one talking
0,loving sunshine wishwould party still nvidia love movie king tut favor
1,phone dead loved lahore wishwas coachella couldnget head home com feed
0,friendster due snow sleep forever tracked cold weather okll justine
1,tracked faces early enough last day statutory ingood mood king tut
1,celts beingbad wasnthat igreat italy today u know manana
0,applied y making breakfast get stuff free time abercrombie chained
1,actualy canapply thanks getting clt ive decided stanford last nightwas
1,arvo grand sometimeshate georgia wonsee much barefoot work anymore
0,need find sleep butcan abbey v true nature tempest crazy train
0,finally saw buildings latest buds grandad tale got wine
1,think get moar miami approval sideways whilewas sleeping hopeall
1,breaking dawn makes us award ashave hebeen qa ita perfect
1,pleasing bitching ill go independent film tournament tired yet hardest
1,loads stuff iloving frikkin still sore yesterdaynews tried go uploadphoto
0,forlong long itreally cold tyson arrow great ones come tomorrow notem
0,immature craft days better nowcango miss much that s looks expensive
0,horrific almost made performance ita bank dark circles miracle girlknow
1,itsomeone brainbone mos quot missing hassore nowthinkll netbook
0,oh morning guys new missing something wk bed sad joined twitter tries
0,mate weeks today anyone ilooking forward hasgreat lollove helikeliving twitter working
1,headbanging jersey yung cd quot begood mock tear
1,speeds trade gb yes like loads oprah doesnmake
0,magic little bit georgetown cuzm danger study work king tut
1,throw new ones lord help mason monday canwait work forgot work day
0,drive whenwas dairy tastes like notgood combination quoti like allowed studied
1,twitter working sana rest well missin one around havend withbad
1,elite tips birthday hope im suchbad yet still sicky phone stopped
1,chick toll day four okies itscary brad danger
0,spring day ooo going great party still havenhad good night cold
0,tweet often busym wiped myspace com clarinet pistons oh tom
0,lucky stephen fry jury leaning towards great shows stupid paper mood icecream
0,tomorrow wonend none us even morning glad hadgood one already cold outside embarassing
1,agencies donthinkll make wonderland one time itbeen years relationship enjoy sun
0,hiding wasnthere thousand browser hopefullycan get blueprints becausem
1,end jw start ipl one since like lol twitter see ok battery
1,tweet tweet therethe copy sad part frankie giants lost drobo
1,greatest donworrygot pf matt buynew twitter fb giants lost
0,tomorrow even hopefullycan get get home cani send cycling definately knights
